sp|Q06963|HLDD_VIBCH	STM_v1_0.STM3710	73.6	314	76	2	1	313	1	308	2.3e-131	465.7
sp|Q06963|HLDD_VIBCH	iYL1228.KPN_03963	73.2	314	77	2	1	313	1	308	5.1e-131	464.5
sp|Q06963|HLDD_VIBCH	iPC815.YPO0058	73.2	314	77	2	1	313	1	308	9.6e-130	460.3
sp|Q9KM72|PTFBC_VIBCH	iJN1463.PP_0795	61.5	579	218	2	3	580	1	575	1.2e-162	570.5
sp|Q9KM72|PTFBC_VIBCH	iPC815.YPO1300	65.9	522	175	1	53	571	36	557	4.9e-156	548.5
sp|Q9KM72|PTFBC_VIBCH	iML1515.b2167	64.4	536	165	4	56	577	39	562	1.0e-153	540.8
sp|Q9KM72|PTFBC_VIBCH	iSF_1195.SF2252	64.9	527	177	4	56	577	39	562	1.0e-153	540.8
sp|Q9KM72|PTFBC_VIBCH	iSSON_1240.SSON_2223	64.7	527	163	3	56	571	39	553	1.0e-153	540.8
sp|Q9KM72|PTFBC_VIBCH	iSbBS512_1146.SbBS512_E0796	64.4	536	165	4	56	577	39	562	1.8e-153	540.0
sp|Q9KM72|PTFBC_VIBCH	iSDY_1059.SDY_2315	64.2	536	166	4	56	577	39	562	3.9e-153	538.9
sp|Q9KM72|PTFBC_VIBCH	STM_v1_0.STM2204	65.1	518	175	2	56	571	39	552	8.7e-153	537.7
sp|Q9KM72|PTFBC_VIBCH	iYL1228.KPN_02598	62.3	557	196	5	19	571	6	552	3.3e-152	535.8
sp|Q9KMP4|GLYA2_VIBCH	iJN1463.PP_0322	63.5	411	144	2	26	435	12	417	4.5e-146	515.0
sp|Q9KMP4|GLYA2_VIBCH	iLJ478.TM0720	61.0	408	158	1	29	435	12	419	4.1e-139	491.9
sp|Q9KMP4|GLYA2_VIBCH	iYO844.BSU36900	60.1	414	159	2	22	435	4	411	2.0e-138	489.6
sp|Q9KMP4|GLYA2_VIBCH	iYS854.USA300HOU_RS11410	61.3	411	151	4	27	435	8	412	5.9e-138	488.0
sp|Q9KMP4|GLYA2_VIBCH	iSynCJ816.SGL_RS04690	60.0	413	160	2	22	434	9	416	1.7e-137	486.5
sp|Q9KMP4|GLYA2_VIBCH	iAF987.Gmet_1605	59.1	413	163	2	22	434	4	410	1.5e-136	483.4
sp|Q9KMP4|GLYA2_VIBCH	iJN1463.PP_0671	58.9	414	163	3	22	434	8	415	1.6e-135	479.9
sp|Q9KMP4|GLYA2_VIBCH	iCN718.ABAYE_RS06300	55.7	427	175	3	9	434	2	415	3.4e-133	472.2
sp|Q9KMP4|GLYA2_VIBCH	iSSON_1240.SSON_2634	58.8	408	160	3	29	434	15	416	7.5e-133	471.1
sp|Q9KMP4|GLYA2_VIBCH	iYL1228.KPN_02876	57.8	408	164	3	29	434	15	416	1.3e-132	470.3
sp|Q9KMP4|GLYA2_VIBCH	iML1515.b2551	58.6	408	161	3	29	434	15	416	1.7e-132	469.9
sp|Q9KMP4|GLYA2_VIBCH	iSbBS512_1146.SbBS512_E2916	58.6	408	161	3	29	434	15	416	1.7e-132	469.9
sp|Q9KMP4|GLYA2_VIBCH	iSF_1195.SF2598	58.6	408	161	3	29	434	15	416	1.7e-132	469.9
sp|Q9KMP4|GLYA2_VIBCH	STM_v1_0.STM2555	57.6	408	165	3	29	434	15	416	2.9e-132	469.2
sp|Q9KMP4|GLYA2_VIBCH	iSDY_1059.SDY_2741	58.3	408	162	3	29	434	15	416	4.9e-132	468.4
sp|Q9KMP4|GLYA2_VIBCH	iHN637.CLJU_RS05640	56.6	410	168	3	26	434	10	410	5.4e-131	464.9
sp|Q9KMV8|CGAP2_VIBCH	iAF987.Gmet_1365	40.4	225	121	4	287	503	150	369	4.4e-39	159.8
sp|Q9KMV8|CGAP2_VIBCH	iAF987.Gmet_2999	36.8	234	135	3	300	520	127	360	3.5e-36	150.2
sp|Q9KMX5|NNR_VIBCH	iML1515.b4167	41.9	489	281	3	7	494	13	499	3.7e-104	375.9
sp|Q9KMY3|HMP_VIBCH	iML1515.b2552	51.1	403	179	7	1	392	1	396	4.0e-101	365.5
sp|Q9KMY3|HMP_VIBCH	iSF_1195.SF2599	50.9	403	180	7	1	392	1	396	6.9e-101	364.8
sp|Q9KMY3|HMP_VIBCH	iSbBS512_1146.SbBS512_E2917	50.9	403	180	7	1	392	1	396	9.0e-101	364.4
sp|Q9KMY3|HMP_VIBCH	iSSON_1240.SSON_2635	50.9	403	180	7	1	392	1	396	1.5e-100	363.6
sp|Q9KMY3|HMP_VIBCH	iSDY_1059.SDY_2742	50.9	403	180	7	1	392	1	396	2.0e-100	363.2
sp|Q9KMY3|HMP_VIBCH	STM_v1_0.STM2556	50.6	403	181	7	1	392	1	396	5.8e-100	361.7
sp|Q9KMY3|HMP_VIBCH	iYL1228.KPN_02877	50.4	403	182	7	1	392	1	396	1.4e-98	357.1
sp|Q9KMY3|HMP_VIBCH	iPC815.YPO2908	49.2	400	185	7	1	389	1	393	1.4e-98	357.1
sp|Q9KNH7|GLMU_VIBCH	iYL1228.KPN_04135	67.3	450	147	0	4	453	2	451	1.3e-151	533.5
sp|Q9KNH7|GLMU_VIBCH	STM_v1_0.STM3862	59.1	450	184	0	4	453	7	456	1.7e-148	523.1
sp|Q9KNH7|GLMU_VIBCH	iML1515.b3730	63.1	450	166	0	4	453	7	456	2.3e-148	522.7
sp|Q9KNH7|GLMU_VIBCH	iSDY_1059.SDY_4018	63.1	450	166	0	4	453	7	456	2.3e-148	522.7
sp|Q9KNH7|GLMU_VIBCH	iSF_1195.SF3810	62.9	450	167	0	4	453	7	456	5.0e-148	521.5
sp|Q9KNH7|GLMU_VIBCH	iSSON_1240.SSON_3889	62.4	450	169	0	4	453	7	456	6.6e-148	521.2
sp|Q9KNH7|GLMU_VIBCH	iSbBS512_1146.SbBS512_E4191	63.6	450	164	0	4	453	7	456	2.5e-147	519.2
sp|Q9KNH7|GLMU_VIBCH	iPC815.YPO4119	58.7	450	186	0	4	453	7	456	3.1e-145	512.3
sp|Q9KNI7|ADD_VIBCH	STM_v1_0.STM1463	70.1	331	99	0	1	331	1	331	8.6e-137	483.8
sp|Q9KNI7|ADD_VIBCH	iYL1228.KPN_01958	70.1	331	99	0	1	331	1	331	3.6e-135	478.4
sp|Q9KNI7|ADD_VIBCH	iSDY_1059.SDY_1846	69.1	333	103	0	1	333	1	333	8.1e-135	477.2
sp|Q9KNI7|ADD_VIBCH	iML1515.b1623	69.1	333	103	0	1	333	1	333	1.1e-134	476.9
sp|Q9KNI7|ADD_VIBCH	iSSON_1240.SSON_1535	69.1	333	103	0	1	333	1	333	1.1e-134	476.9
sp|Q9KNI7|ADD_VIBCH	iSF_1195.SF1648	69.1	333	103	0	1	333	1	333	1.4e-134	476.5
sp|Q9KNI7|ADD_VIBCH	iSbBS512_1146.SbBS512_E1811	69.1	333	103	0	1	333	1	333	4.0e-134	474.9
sp|Q9KNI7|ADD_VIBCH	iCN718.ABAYE_RS15440	66.6	329	110	0	1	329	1	329	3.9e-129	458.4
sp|Q9KNP2|PFKA_VIBCH	STM_v1_0.STM4062	78.1	320	70	0	1	320	1	320	2.8e-145	511.9
sp|Q9KNP2|PFKA_VIBCH	iYL1228.KPN_04223	75.9	320	77	0	1	320	1	320	1.7e-142	502.7
sp|Q9KNP2|PFKA_VIBCH	iML1515.b3916	75.9	320	77	0	1	320	1	320	1.5e-141	499.6
sp|Q9KNP2|PFKA_VIBCH	iSbBS512_1146.SbBS512_E4395	75.9	320	77	0	1	320	1	320	1.5e-141	499.6
sp|Q9KNP2|PFKA_VIBCH	iSDY_1059.SDY_3831	75.9	320	77	0	1	320	1	320	1.5e-141	499.6
sp|Q9KNP2|PFKA_VIBCH	iSSON_1240.SSON_4085	75.9	320	77	0	1	320	1	320	1.5e-141	499.6
sp|Q9KNP2|PFKA_VIBCH	iSF_1195.SF3994	75.2	314	78	0	7	320	1	314	7.5e-138	487.3
tr|Q9KNP7|Q9KNP7_VIBCH	iPC815.YPO0116	60.4	803	310	3	5	803	13	811	1.6e-277	952.6
tr|Q9KNP7|Q9KNP7_VIBCH	iML1515.b3940	59.5	803	317	3	5	803	12	810	5.8e-272	934.1
tr|Q9KNP7|Q9KNP7_VIBCH	iSbBS512_1146.SbBS512_E4426	59.5	803	317	3	5	803	12	810	5.8e-272	934.1
tr|Q9KNP7|Q9KNP7_VIBCH	iSSON_1240.SSON_4114	59.4	803	318	3	5	803	12	810	3.7e-271	931.4
tr|Q9KNP7|Q9KNP7_VIBCH	iYL1228.KPN_04234	59.4	803	318	3	5	803	12	810	4.9e-271	931.0
tr|Q9KNP7|Q9KNP7_VIBCH	iSF_1195.SF4018	59.3	803	319	3	5	803	12	810	4.9e-271	931.0
tr|Q9KNP7|Q9KNP7_VIBCH	iSDY_1059.SDY_3775	59.2	803	320	3	5	803	12	810	3.2e-270	928.3
tr|Q9KNP7|Q9KNP7_VIBCH	STM_v1_0.STM4101	59.2	803	320	3	5	803	12	810	5.4e-270	927.5
sp|Q9KNU5|PBPA_VIBCH	iPC815.YPO0145	52.8	865	354	9	1	825	1	851	1.1e-254	876.7
sp|Q9KNU5|PBPA_VIBCH	iML1515.b3396	52.0	865	360	10	1	825	1	850	1.6e-253	872.8
sp|Q9KNU5|PBPA_VIBCH	iSDY_1059.SDY_3682	51.9	865	361	10	1	825	9	858	3.6e-253	871.7
sp|Q9KNU5|PBPA_VIBCH	iSbBS512_1146.SbBS512_E3773	51.9	865	361	10	1	825	1	850	4.7e-253	871.3
sp|Q9KNU5|PBPA_VIBCH	iSF_1195.SF3414	51.8	865	362	10	1	825	1	850	1.4e-252	869.8
sp|Q9KNU5|PBPA_VIBCH	STM_v1_0.STM3493	52.0	865	360	9	1	825	9	858	1.8e-252	869.4
sp|Q9KNU5|PBPA_VIBCH	iSSON_1240.SSON_3527	51.7	865	363	10	1	825	9	858	4.0e-252	868.2
sp|Q9KNU5|PBPA_VIBCH	iYL1228.KPN_03767	51.7	816	338	8	48	823	1	800	1.8e-236	816.2
sp|Q9KPC4|PYRG_VIBCH	STM_v1_0.STM2953	80.6	545	106	0	1	545	1	545	1.1e-263	906.0
sp|Q9KPC4|PYRG_VIBCH	iPC815.YPO3377	79.4	545	112	0	1	545	1	545	5.7e-263	903.7
sp|Q9KPC4|PYRG_VIBCH	iYL1228.KPN_03124	80.0	545	109	0	1	545	1	545	1.3e-262	902.5
sp|Q9KPC4|PYRG_VIBCH	iML1515.b2780	79.4	545	112	0	1	545	1	545	5.9e-260	893.6
sp|Q9KPC4|PYRG_VIBCH	iSbBS512_1146.SbBS512_E3093	79.4	545	112	0	1	545	1	545	5.9e-260	893.6
sp|Q9KPC4|PYRG_VIBCH	iSDY_1059.SDY_2997	79.4	545	112	0	1	545	1	545	5.9e-260	893.6
sp|Q9KPC4|PYRG_VIBCH	iSF_1195.SF2795	79.4	545	112	0	1	545	1	545	5.9e-260	893.6
sp|Q9KPC4|PYRG_VIBCH	iSSON_1240.SSON_2937	79.4	545	112	0	1	545	1	545	5.9e-260	893.6
tr|Q9KPK3|Q9KPK3_VIBCH	iPC815.YPO0459	62.0	819	311	0	7	825	1	819	2.3e-300	1028.5
tr|Q9KPK3|Q9KPK3_VIBCH	STM_v1_0.STM0002	62.4	820	307	1	7	825	1	820	1.4e-297	1019.2
tr|Q9KPK3|Q9KPK3_VIBCH	iML1515.b0002	62.2	820	309	1	7	825	1	820	4.1e-297	1017.7
tr|Q9KPK3|Q9KPK3_VIBCH	iSF_1195.SF0002	62.2	820	309	1	7	825	1	820	5.3e-297	1017.3
tr|Q9KPK3|Q9KPK3_VIBCH	iSDY_1059.SDY_0002	62.1	820	310	1	7	825	1	820	9.1e-297	1016.5
tr|Q9KPK3|Q9KPK3_VIBCH	iYL1228.KPN_00002	62.4	820	307	1	7	825	1	820	1.6e-296	1015.8
tr|Q9KPK3|Q9KPK3_VIBCH	iSbBS512_1146.SbBS512_E0002	62.0	820	311	1	7	825	1	820	2.0e-296	1015.4
tr|Q9KPK3|Q9KPK3_VIBCH	iSSON_1240.SSON_0002	62.1	820	310	1	7	825	1	820	2.6e-296	1015.0
sp|Q9KPT5|XGPT_VIBCH	iPC815.YPO3225	72.4	152	42	0	1	152	1	152	4.5e-64	241.1
sp|Q9KPT5|XGPT_VIBCH	iSbBS512_1146.SbBS512_E0235	70.7	150	44	0	1	150	1	150	5.5e-62	234.2
sp|Q9KPT5|XGPT_VIBCH	iML1515.b0238	70.7	150	44	0	1	150	1	150	7.1e-62	233.8
sp|Q9KPT5|XGPT_VIBCH	iSDY_1059.SDY_0479	70.7	150	44	0	1	150	1	150	7.1e-62	233.8
sp|Q9KPT5|XGPT_VIBCH	iSF_1195.SF0286	70.7	150	44	0	1	150	1	150	7.1e-62	233.8
sp|Q9KPT5|XGPT_VIBCH	iSSON_1240.SSON_0280	70.7	150	44	0	1	150	1	150	7.1e-62	233.8
sp|Q9KPT5|XGPT_VIBCH	iYL1228.KPN_00250	71.1	149	43	0	1	149	1	149	2.1e-61	232.3
sp|Q9KPT5|XGPT_VIBCH	STM_v1_0.STM0317	70.0	150	45	0	1	150	1	150	2.7e-61	231.9
sp|Q9KPZ7|COPA_VIBCH	iSbBS512_1146.SbBS512_E0419	51.0	826	397	5	79	903	9	827	4.2e-218	755.4
sp|Q9KPZ7|COPA_VIBCH	iML1515.b0484	51.0	826	397	5	79	903	9	827	7.9e-217	751.1
sp|Q9KPZ7|COPA_VIBCH	iSDY_1059.SDY_0434	50.7	826	399	5	79	903	9	827	7.9e-217	751.1
sp|Q9KPZ7|COPA_VIBCH	iSF_1195.SF0429	50.7	826	399	5	79	903	9	827	7.9e-217	751.1
sp|Q9KPZ7|COPA_VIBCH	iSSON_1240.SSON_0473	50.8	826	398	5	79	903	9	827	1.3e-216	750.4
sp|Q9KPZ7|COPA_VIBCH	STM_v1_0.STM0498	49.8	826	406	5	79	903	9	826	1.3e-211	733.8
sp|Q9KPZ7|COPA_VIBCH	iYL1228.KPN_00464	48.3	828	415	6	79	903	27	844	5.9e-204	708.4
sp|Q9KQ22|KPRS_VIBCH	iPC815.YPO2013	83.7	313	51	0	1	313	1	313	2.5e-146	515.4
sp|Q9KQ22|KPRS_VIBCH	iML1515.b1207	82.7	313	54	0	1	313	1	313	1.6e-145	512.7
sp|Q9KQ22|KPRS_VIBCH	STM_v1_0.STM1780	82.7	313	54	0	1	313	1	313	1.6e-145	512.7
sp|Q9KQ22|KPRS_VIBCH	iSDY_1059.SDY_1256	82.7	313	54	0	1	313	1	313	1.6e-145	512.7
sp|Q9KQ22|KPRS_VIBCH	iSSON_1240.SSON_1971	82.7	313	54	0	1	313	1	313	1.6e-145	512.7
sp|Q9KQ22|KPRS_VIBCH	iSbBS512_1146.SbBS512_E1371	82.4	313	55	0	1	313	1	313	3.6e-145	511.5
sp|Q9KQ22|KPRS_VIBCH	iSF_1195.SF1210	82.4	313	55	0	1	313	1	313	1.1e-144	510.0
sp|Q9KQ22|KPRS_VIBCH	iYL1228.KPN_02238	82.9	310	53	0	4	313	1	310	2.0e-143	505.8
sp|Q9KQD8|CHEB1_VIBCH	iJN1463.PP_1494	33.3	144	78	7	5	134	20	159	4.2e-07	53.1
sp|Q9KQW9|MSBA_VIBCH	iPC815.YPO1395	69.0	577	179	0	6	582	6	582	1.3e-225	779.6
sp|Q9KQW9|MSBA_VIBCH	STM_v1_0.STM0984	67.7	582	186	1	3	582	1	582	4.3e-224	774.6
sp|Q9KQW9|MSBA_VIBCH	iML1515.b0914	65.6	582	198	1	3	582	1	582	1.8e-214	742.7
sp|Q9KQW9|MSBA_VIBCH	iSbBS512_1146.SbBS512_E2410	65.6	582	198	1	3	582	1	582	1.8e-214	742.7
sp|Q9KQW9|MSBA_VIBCH	iSDY_1059.SDY_2344	65.6	582	198	1	3	582	1	582	1.8e-214	742.7
sp|Q9KQW9|MSBA_VIBCH	iSF_1195.SF0910	65.6	582	198	1	3	582	1	582	1.8e-214	742.7
sp|Q9KQW9|MSBA_VIBCH	iSSON_1240.SSON_0916	65.5	582	199	1	3	582	1	582	5.2e-214	741.1
sp|Q9KQW9|MSBA_VIBCH	iYL1228.KPN_00941	65.5	582	201	0	1	582	1	582	4.9e-212	734.6
sp|Q9KRB0|AROA_VIBCH	iPC815.YPO1390	74.6	426	107	1	1	426	2	426	1.6e-183	639.4
sp|Q9KRB0|AROA_VIBCH	STM_v1_0.STM0978	74.1	425	109	1	1	425	1	424	3.5e-183	638.3
sp|Q9KRB0|AROA_VIBCH	iML1515.b0908	75.4	426	104	1	1	426	1	425	1.7e-182	636.0
sp|Q9KRB0|AROA_VIBCH	iSbBS512_1146.SbBS512_E2420	75.4	426	104	1	1	426	1	425	1.7e-182	636.0
sp|Q9KRB0|AROA_VIBCH	iSSON_1240.SSON_0909	75.4	426	104	1	1	426	1	425	1.7e-182	636.0
sp|Q9KRB0|AROA_VIBCH	iSDY_1059.SDY_2353	75.3	425	104	1	1	425	1	424	5.0e-182	634.4
sp|Q9KRB0|AROA_VIBCH	iYL1228.KPN_00936	75.1	425	105	1	1	425	1	424	2.5e-181	632.1
sp|Q9KRB0|AROA_VIBCH	iSF_1195.SF0903	74.9	426	106	1	1	426	1	425	2.5e-181	632.1
sp|Q9KRL4|NSPC_VIBCH	iJN1463.PP_2929	51.0	367	177	2	16	382	2	365	1.2e-105	380.6
sp|Q9KRX4|NPD_VIBCH	STM_v1_0.STM1221	65.8	228	78	0	8	235	43	270	3.2e-88	322.0
sp|Q9KSM8|PURT_VIBCH	iML1515.b1849	71.2	389	111	1	1	389	3	390	7.4e-156	547.4
sp|Q9KSM8|PURT_VIBCH	iSSON_1240.SSON_1299	71.2	389	111	1	1	389	3	390	7.4e-156	547.4
sp|Q9KSM8|PURT_VIBCH	iSDY_1059.SDY_1135	71.0	389	112	1	1	389	3	390	9.7e-156	547.0
sp|Q9KSM8|PURT_VIBCH	iSF_1195.SF1859	71.0	389	112	1	1	389	3	390	1.3e-155	546.6
sp|Q9KSM8|PURT_VIBCH	iSbBS512_1146.SbBS512_E2124	71.0	389	112	1	1	389	3	390	3.7e-155	545.0
sp|Q9KSM8|PURT_VIBCH	STM_v1_0.STM1883	71.2	389	111	1	1	389	3	390	1.1e-154	543.5
sp|Q9KSM8|PURT_VIBCH	iPC815.YPO1775	70.5	387	113	1	3	389	5	390	2.0e-153	539.3
sp|Q9KSM8|PURT_VIBCH	iYL1228.KPN_02364	70.5	387	113	1	1	387	3	388	1.9e-151	532.7
sp|Q9KSM8|PURT_VIBCH	iJN1463.PP_1457	66.1	389	132	0	3	391	5	393	1.0e-144	510.4
sp|Q9KT58|FADJ_VIBCH	iSbBS512_1146.SbBS512_E2721	56.5	711	300	6	1	707	1	706	5.5e-226	781.2
sp|Q9KT58|FADJ_VIBCH	iML1515.b2341	56.3	711	302	6	1	707	1	706	1.2e-225	780.0
sp|Q9KT58|FADJ_VIBCH	iSF_1195.SF2419	56.4	711	301	6	1	707	1	706	1.6e-225	779.6
sp|Q9KT58|FADJ_VIBCH	iSSON_1240.SSON_2397	56.4	711	301	6	1	707	1	706	1.6e-225	779.6
sp|Q9KT58|FADJ_VIBCH	iSDY_1059.SDY_2542	56.3	711	302	6	1	707	1	706	8.0e-225	777.3
sp|Q9KT58|FADJ_VIBCH	STM_v1_0.STM2388	56.0	711	304	6	1	707	1	706	2.6e-223	772.3
sp|Q9KT58|FADJ_VIBCH	iYL1228.KPN_02723	55.7	713	306	8	1	708	1	708	8.5e-219	757.3
sp|Q9KTB7|KAD_VIBCH	iSF_1195.SF0419	74.2	213	55	0	1	213	1	213	7.8e-91	330.5
sp|Q9KTB7|KAD_VIBCH	iML1515.b0474	73.7	213	56	0	1	213	1	213	3.9e-90	328.2
sp|Q9KTB7|KAD_VIBCH	iSbBS512_1146.SbBS512_E0406	73.7	213	56	0	1	213	1	213	3.9e-90	328.2
sp|Q9KTB7|KAD_VIBCH	iSSON_1240.SSON_0461	73.7	213	56	0	1	213	1	213	6.6e-90	327.4
sp|Q9KTB7|KAD_VIBCH	iSDY_1059.SDY_0445	73.2	213	57	0	1	213	1	213	2.5e-89	325.5
sp|Q9KTB7|KAD_VIBCH	iYL1228.KPN_00456	71.4	213	61	0	1	213	1	213	2.3e-87	318.9
sp|Q9KTB7|KAD_VIBCH	iPC815.YPO3118	71.8	213	60	0	1	213	1	213	2.3e-87	318.9
